object_name,label_family,status,priority_rank,priority_bin,priority_reason,query_string,recommended_source_type,target_role
NGC0801,lopsidedness,missing_low_priority,39,preferred_50_pool,missing_low_priority;object_rank=39,"""NGC0801"" ""H I"" lopsidedness Fourier asymmetry",H I surface-density maps or Fourier/lopsidedness literature,mature_control_acquisition
NGC0801,warp / PA twist,missing_low_priority,39,preferred_50_pool,missing_low_priority;object_rank=39,"""NGC0801"" ""H I"" warp ""position angle"" ""tilted ring""",tilted-ring H I velocity-field fits; PA twist literature,mature_control_acquisition
NGC0891,A/R mismatch,missing_context_available,40,preferred_50_pool,missing_context_available;object_rank=40,"""NGC0891"" ""H I"" ""approaching"" ""receding"" ""rotation curve""",resolved H I/H-alpha velocity-field maps; approaching/receding side rotation curves,mature_control_acquisition
NGC0891,H I asymmetry,missing_context_available,40,preferred_50_pool,missing_context_available;object_rank=40,"""NGC0891"" ""H I"" asymmetry lopsidedness",resolved H I maps or map-level asymmetry literature,mature_control_acquisition
NGC0891,SFE/depletion,missing_context_available,40,preferred_50_pool,missing_context_available;object_rank=40,"""NGC0891"" ""star formation efficiency"" ""depletion time"" ""H I""",same-object SFR plus H I/H2 gas mass/depletion measurements,mature_control_acquisition
NGC0891,Vrot/sigma,missing_context_available,40,preferred_50_pool,missing_context_available;object_rank=40,"""NGC0891"" ""Vrot"" ""sigma"" ""velocity dispersion""",resolved kinematic survey or velocity-dispersion/rotation measurements,mature_control_acquisition
NGC0891,burstiness,missing_priority,40,preferred_50_pool,missing_priority;object_rank=40,"""NGC0891"" burstiness ""star formation history"" Halpha FUV","resolved SFH, H-alpha/FUV time-scale comparison, or burstiness catalog",mature_control_acquisition
NGC0891,centroid offset,missing_priority,40,preferred_50_pool,missing_priority;object_rank=40,"""NGC0891"" ""H I"" ""centroid offset"" stellar gas",H I/stellar centroid comparison from resolved maps,mature_control_acquisition
NGC0891,external morphology,missing_priority,40,preferred_50_pool,missing_priority;object_rank=40,"""NGC0891"" morphology RC3 HyperLEDA NED S4G",RC3/HyperLEDA/NED/S4G or visual morphology catalog,mature_control_acquisition
NGC0891,lopsidedness,missing_low_priority,40,preferred_50_pool,missing_low_priority;object_rank=40,"""NGC0891"" ""H I"" lopsidedness Fourier asymmetry",H I surface-density maps or Fourier/lopsidedness literature,mature_control_acquisition
NGC0891,warp / PA twist,missing_low_priority,40,preferred_50_pool,missing_low_priority;object_rank=40,"""NGC0891"" ""H I"" warp ""position angle"" ""tilted ring""",tilted-ring H I velocity-field fits; PA twist literature,mature_control_acquisition
NGC1090,A/R mismatch,missing_context_available,41,preferred_50_pool,missing_context_available;object_rank=41,"""NGC1090"" ""H I"" ""approaching"" ""receding"" ""rotation curve""",resolved H I/H-alpha velocity-field maps; approaching/receding side rotation curves,mature_control_acquisition
NGC1090,H I asymmetry,missing_context_available,41,preferred_50_pool,missing_context_available;object_rank=41,"""NGC1090"" ""H I"" asymmetry lopsidedness",resolved H I maps or map-level asymmetry literature,mature_control_acquisition
NGC1090,SFE/depletion,missing_context_available,41,preferred_50_pool,missing_context_available;object_rank=41,"""NGC1090"" ""star formation efficiency"" ""depletion time"" ""H I""",same-object SFR plus H I/H2 gas mass/depletion measurements,mature_control_acquisition
NGC1090,Vrot/sigma,missing_context_available,41,preferred_50_pool,missing_context_available;object_rank=41,"""NGC1090"" ""Vrot"" ""sigma"" ""velocity dispersion""",resolved kinematic survey or velocity-dispersion/rotation measurements,mature_control_acquisition
NGC1090,burstiness,missing_priority,41,preferred_50_pool,missing_priority;object_rank=41,"""NGC1090"" burstiness ""star formation history"" Halpha FUV","resolved SFH, H-alpha/FUV time-scale comparison, or burstiness catalog",mature_control_acquisition
NGC1090,centroid offset,missing_priority,41,preferred_50_pool,missing_priority;object_rank=41,"""NGC1090"" ""H I"" ""centroid offset"" stellar gas",H I/stellar centroid comparison from resolved maps,mature_control_acquisition
NGC1090,external morphology,missing_priority,41,preferred_50_pool,missing_priority;object_rank=41,"""NGC1090"" morphology RC3 HyperLEDA NED S4G",RC3/HyperLEDA/NED/S4G or visual morphology catalog,mature_control_acquisition
NGC1090,lopsidedness,missing_low_priority,41,preferred_50_pool,missing_low_priority;object_rank=41,"""NGC1090"" ""H I"" lopsidedness Fourier asymmetry",H I surface-density maps or Fourier/lopsidedness literature,mature_control_acquisition
NGC1090,warp / PA twist,missing_low_priority,41,preferred_50_pool,missing_low_priority;object_rank=41,"""NGC1090"" ""H I"" warp ""position angle"" ""tilted ring""",tilted-ring H I velocity-field fits; PA twist literature,mature_control_acquisition
NGC2998,A/R mismatch,missing_context_available,42,preferred_50_pool,missing_context_available;object_rank=42,"""NGC2998"" ""H I"" ""approaching"" ""receding"" ""rotation curve""",resolved H I/H-alpha velocity-field maps; approaching/receding side rotation curves,mature_control_acquisition
NGC2998,H I asymmetry,missing_context_available,42,preferred_50_pool,missing_context_available;object_rank=42,"""NGC2998"" ""H I"" asymmetry lopsidedness",resolved H I maps or map-level asymmetry literature,mature_control_acquisition
NGC2998,SFE/depletion,missing_context_available,42,preferred_50_pool,missing_context_available;object_rank=42,"""NGC2998"" ""star formation efficiency"" ""depletion time"" ""H I""",same-object SFR plus H I/H2 gas mass/depletion measurements,mature_control_acquisition
NGC2998,Vrot/sigma,missing_context_available,42,preferred_50_pool,missing_context_available;object_rank=42,"""NGC2998"" ""Vrot"" ""sigma"" ""velocity dispersion""",resolved kinematic survey or velocity-dispersion/rotation measurements,mature_control_acquisition
NGC2998,burstiness,missing_priority,42,preferred_50_pool,missing_priority;object_rank=42,"""NGC2998"" burstiness ""star formation history"" Halpha FUV","resolved SFH, H-alpha/FUV time-scale comparison, or burstiness catalog",mature_control_acquisition
NGC2998,centroid offset,missing_priority,42,preferred_50_pool,missing_priority;object_rank=42,"""NGC2998"" ""H I"" ""centroid offset"" stellar gas",H I/stellar centroid comparison from resolved maps,mature_control_acquisition
NGC2998,external morphology,missing_priority,42,preferred_50_pool,missing_priority;object_rank=42,"""NGC2998"" morphology RC3 HyperLEDA NED S4G",RC3/HyperLEDA/NED/S4G or visual morphology catalog,mature_control_acquisition
NGC2998,lopsidedness,missing_low_priority,42,preferred_50_pool,missing_low_priority;object_rank=42,"""NGC2998"" ""H I"" lopsidedness Fourier asymmetry",H I surface-density maps or Fourier/lopsidedness literature,mature_control_acquisition
NGC2998,warp / PA twist,missing_low_priority,42,preferred_50_pool,missing_low_priority;object_rank=42,"""NGC2998"" ""H I"" warp ""position angle"" ""tilted ring""",tilted-ring H I velocity-field fits; PA twist literature,mature_control_acquisition
NGC3893,A/R mismatch,missing_context_available,43,preferred_50_pool,missing_context_available;object_rank=43,"""NGC3893"" ""H I"" ""approaching"" ""receding"" ""rotation curve""",resolved H I/H-alpha velocity-field maps; approaching/receding side rotation curves,mature_control_acquisition
NGC3893,H I asymmetry,missing_context_available,43,preferred_50_pool,missing_context_available;object_rank=43,"""NGC3893"" ""H I"" asymmetry lopsidedness",resolved H I maps or map-level asymmetry literature,mature_control_acquisition
NGC3893,SFE/depletion,missing_context_available,43,preferred_50_pool,missing_context_available;object_rank=43,"""NGC3893"" ""star formation efficiency"" ""depletion time"" ""H I""",same-object SFR plus H I/H2 gas mass/depletion measurements,mature_control_acquisition
NGC3893,Vrot/sigma,missing_context_available,43,preferred_50_pool,missing_context_available;object_rank=43,"""NGC3893"" ""Vrot"" ""sigma"" ""velocity dispersion""",resolved kinematic survey or velocity-dispersion/rotation measurements,mature_control_acquisition
NGC3893,burstiness,missing_priority,43,preferred_50_pool,missing_priority;object_rank=43,"""NGC3893"" burstiness ""star formation history"" Halpha FUV","resolved SFH, H-alpha/FUV time-scale comparison, or burstiness catalog",mature_control_acquisition
NGC3893,centroid offset,missing_priority,43,preferred_50_pool,missing_priority;object_rank=43,"""NGC3893"" ""H I"" ""centroid offset"" stellar gas",H I/stellar centroid comparison from resolved maps,mature_control_acquisition
NGC3893,external morphology,missing_priority,43,preferred_50_pool,missing_priority;object_rank=43,"""NGC3893"" morphology RC3 HyperLEDA NED S4G",RC3/HyperLEDA/NED/S4G or visual morphology catalog,mature_control_acquisition
NGC3893,lopsidedness,missing_low_priority,43,preferred_50_pool,missing_low_priority;object_rank=43,"""NGC3893"" ""H I"" lopsidedness Fourier asymmetry",H I surface-density maps or Fourier/lopsidedness literature,mature_control_acquisition
NGC3893,warp / PA twist,missing_low_priority,43,preferred_50_pool,missing_low_priority;object_rank=43,"""NGC3893"" ""H I"" warp ""position angle"" ""tilted ring""",tilted-ring H I velocity-field fits; PA twist literature,mature_control_acquisition
NGC3917,A/R mismatch,missing_context_available,44,preferred_50_pool,missing_context_available;object_rank=44,"""NGC3917"" ""H I"" ""approaching"" ""receding"" ""rotation curve""",resolved H I/H-alpha velocity-field maps; approaching/receding side rotation curves,mature_control_acquisition
NGC3917,H I asymmetry,missing_context_available,44,preferred_50_pool,missing_context_available;object_rank=44,"""NGC3917"" ""H I"" asymmetry lopsidedness",resolved H I maps or map-level asymmetry literature,mature_control_acquisition
NGC3917,SFE/depletion,missing_context_available,44,preferred_50_pool,missing_context_available;object_rank=44,"""NGC3917"" ""star formation efficiency"" ""depletion time"" ""H I""",same-object SFR plus H I/H2 gas mass/depletion measurements,mature_control_acquisition
NGC3917,Vrot/sigma,missing_context_available,44,preferred_50_pool,missing_context_available;object_rank=44,"""NGC3917"" ""Vrot"" ""sigma"" ""velocity dispersion""",resolved kinematic survey or velocity-dispersion/rotation measurements,mature_control_acquisition
NGC3917,burstiness,missing_priority,44,preferred_50_pool,missing_priority;object_rank=44,"""NGC3917"" burstiness ""star formation history"" Halpha FUV","resolved SFH, H-alpha/FUV time-scale comparison, or burstiness catalog",mature_control_acquisition
NGC3917,centroid offset,missing_priority,44,preferred_50_pool,missing_priority;object_rank=44,"""NGC3917"" ""H I"" ""centroid offset"" stellar gas",H I/stellar centroid comparison from resolved maps,mature_control_acquisition
NGC3917,external morphology,missing_priority,44,preferred_50_pool,missing_priority;object_rank=44,"""NGC3917"" morphology RC3 HyperLEDA NED S4G",RC3/HyperLEDA/NED/S4G or visual morphology catalog,mature_control_acquisition
NGC3917,lopsidedness,missing_low_priority,44,preferred_50_pool,missing_low_priority;object_rank=44,"""NGC3917"" ""H I"" lopsidedness Fourier asymmetry",H I surface-density maps or Fourier/lopsidedness literature,mature_control_acquisition
NGC3917,warp / PA twist,missing_low_priority,44,preferred_50_pool,missing_low_priority;object_rank=44,"""NGC3917"" ""H I"" warp ""position angle"" ""tilted ring""",tilted-ring H I velocity-field fits; PA twist literature,mature_control_acquisition
NGC3953,A/R mismatch,missing_context_available,45,preferred_50_pool,missing_context_available;object_rank=45,"""NGC3953"" ""H I"" ""approaching"" ""receding"" ""rotation curve""",resolved H I/H-alpha velocity-field maps; approaching/receding side rotation curves,mature_control_acquisition
NGC3953,H I asymmetry,missing_context_available,45,preferred_50_pool,missing_context_available;object_rank=45,"""NGC3953"" ""H I"" asymmetry lopsidedness",resolved H I maps or map-level asymmetry literature,mature_control_acquisition
NGC3953,SFE/depletion,missing_context_available,45,preferred_50_pool,missing_context_available;object_rank=45,"""NGC3953"" ""star formation efficiency"" ""depletion time"" ""H I""",same-object SFR plus H I/H2 gas mass/depletion measurements,mature_control_acquisition
NGC3953,Vrot/sigma,missing_context_available,45,preferred_50_pool,missing_context_available;object_rank=45,"""NGC3953"" ""Vrot"" ""sigma"" ""velocity dispersion""",resolved kinematic survey or velocity-dispersion/rotation measurements,mature_control_acquisition
NGC3953,burstiness,missing_priority,45,preferred_50_pool,missing_priority;object_rank=45,"""NGC3953"" burstiness ""star formation history"" Halpha FUV","resolved SFH, H-alpha/FUV time-scale comparison, or burstiness catalog",mature_control_acquisition
NGC3953,centroid offset,missing_priority,45,preferred_50_pool,missing_priority;object_rank=45,"""NGC3953"" ""H I"" ""centroid offset"" stellar gas",H I/stellar centroid comparison from resolved maps,mature_control_acquisition
NGC3953,external morphology,missing_priority,45,preferred_50_pool,missing_priority;object_rank=45,"""NGC3953"" morphology RC3 HyperLEDA NED S4G",RC3/HyperLEDA/NED/S4G or visual morphology catalog,mature_control_acquisition
NGC3953,lopsidedness,missing_low_priority,45,preferred_50_pool,missing_low_priority;object_rank=45,"""NGC3953"" ""H I"" lopsidedness Fourier asymmetry",H I surface-density maps or Fourier/lopsidedness literature,mature_control_acquisition
NGC3953,warp / PA twist,missing_low_priority,45,preferred_50_pool,missing_low_priority;object_rank=45,"""NGC3953"" ""H I"" warp ""position angle"" ""tilted ring""",tilted-ring H I velocity-field fits; PA twist literature,mature_control_acquisition
NGC3972,A/R mismatch,missing_context_available,46,preferred_50_pool,missing_context_available;object_rank=46,"""NGC3972"" ""H I"" ""approaching"" ""receding"" ""rotation curve""",resolved H I/H-alpha velocity-field maps; approaching/receding side rotation curves,mature_control_acquisition
NGC3972,H I asymmetry,missing_context_available,46,preferred_50_pool,missing_context_available;object_rank=46,"""NGC3972"" ""H I"" asymmetry lopsidedness",resolved H I maps or map-level asymmetry literature,mature_control_acquisition
NGC3972,SFE/depletion,missing_context_available,46,preferred_50_pool,missing_context_available;object_rank=46,"""NGC3972"" ""star formation efficiency"" ""depletion time"" ""H I""",same-object SFR plus H I/H2 gas mass/depletion measurements,mature_control_acquisition
NGC3972,Vrot/sigma,missing_context_available,46,preferred_50_pool,missing_context_available;object_rank=46,"""NGC3972"" ""Vrot"" ""sigma"" ""velocity dispersion""",resolved kinematic survey or velocity-dispersion/rotation measurements,mature_control_acquisition
NGC3972,burstiness,missing_priority,46,preferred_50_pool,missing_priority;object_rank=46,"""NGC3972"" burstiness ""star formation history"" Halpha FUV","resolved SFH, H-alpha/FUV time-scale comparison, or burstiness catalog",mature_control_acquisition
NGC3972,centroid offset,missing_priority,46,preferred_50_pool,missing_priority;object_rank=46,"""NGC3972"" ""H I"" ""centroid offset"" stellar gas",H I/stellar centroid comparison from resolved maps,mature_control_acquisition
NGC3972,external morphology,missing_priority,46,preferred_50_pool,missing_priority;object_rank=46,"""NGC3972"" morphology RC3 HyperLEDA NED S4G",RC3/HyperLEDA/NED/S4G or visual morphology catalog,mature_control_acquisition
NGC3972,lopsidedness,missing_low_priority,46,preferred_50_pool,missing_low_priority;object_rank=46,"""NGC3972"" ""H I"" lopsidedness Fourier asymmetry",H I surface-density maps or Fourier/lopsidedness literature,mature_control_acquisition
NGC3972,warp / PA twist,missing_low_priority,46,preferred_50_pool,missing_low_priority;object_rank=46,"""NGC3972"" ""H I"" warp ""position angle"" ""tilted ring""",tilted-ring H I velocity-field fits; PA twist literature,mature_control_acquisition
NGC3992,A/R mismatch,missing_context_available,47,preferred_50_pool,missing_context_available;object_rank=47,"""NGC3992"" ""H I"" ""approaching"" ""receding"" ""rotation curve""",resolved H I/H-alpha velocity-field maps; approaching/receding side rotation curves,mature_control_acquisition
NGC3992,H I asymmetry,missing_context_available,47,preferred_50_pool,missing_context_available;object_rank=47,"""NGC3992"" ""H I"" asymmetry lopsidedness",resolved H I maps or map-level asymmetry literature,mature_control_acquisition
NGC3992,SFE/depletion,missing_context_available,47,preferred_50_pool,missing_context_available;object_rank=47,"""NGC3992"" ""star formation efficiency"" ""depletion time"" ""H I""",same-object SFR plus H I/H2 gas mass/depletion measurements,mature_control_acquisition
NGC3992,Vrot/sigma,missing_context_available,47,preferred_50_pool,missing_context_available;object_rank=47,"""NGC3992"" ""Vrot"" ""sigma"" ""velocity dispersion""",resolved kinematic survey or velocity-dispersion/rotation measurements,mature_control_acquisition
NGC3992,burstiness,missing_priority,47,preferred_50_pool,missing_priority;object_rank=47,"""NGC3992"" burstiness ""star formation history"" Halpha FUV","resolved SFH, H-alpha/FUV time-scale comparison, or burstiness catalog",mature_control_acquisition
NGC3992,centroid offset,missing_priority,47,preferred_50_pool,missing_priority;object_rank=47,"""NGC3992"" ""H I"" ""centroid offset"" stellar gas",H I/stellar centroid comparison from resolved maps,mature_control_acquisition
NGC3992,external morphology,missing_priority,47,preferred_50_pool,missing_priority;object_rank=47,"""NGC3992"" morphology RC3 HyperLEDA NED S4G",RC3/HyperLEDA/NED/S4G or visual morphology catalog,mature_control_acquisition
NGC3992,lopsidedness,missing_low_priority,47,preferred_50_pool,missing_low_priority;object_rank=47,"""NGC3992"" ""H I"" lopsidedness Fourier asymmetry",H I surface-density maps or Fourier/lopsidedness literature,mature_control_acquisition
NGC3992,warp / PA twist,missing_low_priority,47,preferred_50_pool,missing_low_priority;object_rank=47,"""NGC3992"" ""H I"" warp ""position angle"" ""tilted ring""",tilted-ring H I velocity-field fits; PA twist literature,mature_control_acquisition
NGC4088,A/R mismatch,missing_context_available,48,preferred_50_pool,missing_context_available;object_rank=48,"""NGC4088"" ""H I"" ""approaching"" ""receding"" ""rotation curve""",resolved H I/H-alpha velocity-field maps; approaching/receding side rotation curves,mature_control_acquisition
NGC4088,H I asymmetry,missing_context_available,48,preferred_50_pool,missing_context_available;object_rank=48,"""NGC4088"" ""H I"" asymmetry lopsidedness",resolved H I maps or map-level asymmetry literature,mature_control_acquisition
NGC4088,SFE/depletion,missing_context_available,48,preferred_50_pool,missing_context_available;object_rank=48,"""NGC4088"" ""star formation efficiency"" ""depletion time"" ""H I""",same-object SFR plus H I/H2 gas mass/depletion measurements,mature_control_acquisition
NGC4088,Vrot/sigma,missing_context_available,48,preferred_50_pool,missing_context_available;object_rank=48,"""NGC4088"" ""Vrot"" ""sigma"" ""velocity dispersion""",resolved kinematic survey or velocity-dispersion/rotation measurements,mature_control_acquisition
NGC4088,burstiness,missing_priority,48,preferred_50_pool,missing_priority;object_rank=48,"""NGC4088"" burstiness ""star formation history"" Halpha FUV","resolved SFH, H-alpha/FUV time-scale comparison, or burstiness catalog",mature_control_acquisition
NGC4088,centroid offset,missing_priority,48,preferred_50_pool,missing_priority;object_rank=48,"""NGC4088"" ""H I"" ""centroid offset"" stellar gas",H I/stellar centroid comparison from resolved maps,mature_control_acquisition
NGC4088,external morphology,missing_priority,48,preferred_50_pool,missing_priority;object_rank=48,"""NGC4088"" morphology RC3 HyperLEDA NED S4G",RC3/HyperLEDA/NED/S4G or visual morphology catalog,mature_control_acquisition
NGC4088,lopsidedness,missing_low_priority,48,preferred_50_pool,missing_low_priority;object_rank=48,"""NGC4088"" ""H I"" lopsidedness Fourier asymmetry",H I surface-density maps or Fourier/lopsidedness literature,mature_control_acquisition
NGC4088,warp / PA twist,missing_low_priority,48,preferred_50_pool,missing_low_priority;object_rank=48,"""NGC4088"" ""H I"" warp ""position angle"" ""tilted ring""",tilted-ring H I velocity-field fits; PA twist literature,mature_control_acquisition
NGC4100,A/R mismatch,missing_context_available,49,preferred_50_pool,missing_context_available;object_rank=49,"""NGC4100"" ""H I"" ""approaching"" ""receding"" ""rotation curve""",resolved H I/H-alpha velocity-field maps; approaching/receding side rotation curves,mature_control_acquisition
NGC4100,H I asymmetry,missing_context_available,49,preferred_50_pool,missing_context_available;object_rank=49,"""NGC4100"" ""H I"" asymmetry lopsidedness",resolved H I maps or map-level asymmetry literature,mature_control_acquisition
NGC4100,SFE/depletion,missing_context_available,49,preferred_50_pool,missing_context_available;object_rank=49,"""NGC4100"" ""star formation efficiency"" ""depletion time"" ""H I""",same-object SFR plus H I/H2 gas mass/depletion measurements,mature_control_acquisition
NGC4100,Vrot/sigma,missing_context_available,49,preferred_50_pool,missing_context_available;object_rank=49,"""NGC4100"" ""Vrot"" ""sigma"" ""velocity dispersion""",resolved kinematic survey or velocity-dispersion/rotation measurements,mature_control_acquisition
NGC4100,burstiness,missing_priority,49,preferred_50_pool,missing_priority;object_rank=49,"""NGC4100"" burstiness ""star formation history"" Halpha FUV","resolved SFH, H-alpha/FUV time-scale comparison, or burstiness catalog",mature_control_acquisition
NGC4100,centroid offset,missing_priority,49,preferred_50_pool,missing_priority;object_rank=49,"""NGC4100"" ""H I"" ""centroid offset"" stellar gas",H I/stellar centroid comparison from resolved maps,mature_control_acquisition
NGC4100,external morphology,missing_priority,49,preferred_50_pool,missing_priority;object_rank=49,"""NGC4100"" morphology RC3 HyperLEDA NED S4G",RC3/HyperLEDA/NED/S4G or visual morphology catalog,mature_control_acquisition
NGC4100,lopsidedness,missing_low_priority,49,preferred_50_pool,missing_low_priority;object_rank=49,"""NGC4100"" ""H I"" lopsidedness Fourier asymmetry",H I surface-density maps or Fourier/lopsidedness literature,mature_control_acquisition
NGC4100,warp / PA twist,missing_low_priority,49,preferred_50_pool,missing_low_priority;object_rank=49,"""NGC4100"" ""H I"" warp ""position angle"" ""tilted ring""",tilted-ring H I velocity-field fits; PA twist literature,mature_control_acquisition
NGC4157,A/R mismatch,missing_context_available,50,preferred_50_pool,missing_context_available;object_rank=50,"""NGC4157"" ""H I"" ""approaching"" ""receding"" ""rotation curve""",resolved H I/H-alpha velocity-field maps; approaching/receding side rotation curves,mature_control_acquisition
NGC4157,H I asymmetry,missing_context_available,50,preferred_50_pool,missing_context_available;object_rank=50,"""NGC4157"" ""H I"" asymmetry lopsidedness",resolved H I maps or map-level asymmetry literature,mature_control_acquisition
NGC4157,SFE/depletion,missing_context_available,50,preferred_50_pool,missing_context_available;object_rank=50,"""NGC4157"" ""star formation efficiency"" ""depletion time"" ""H I""",same-object SFR plus H I/H2 gas mass/depletion measurements,mature_control_acquisition
NGC4157,Vrot/sigma,missing_context_available,50,preferred_50_pool,missing_context_available;object_rank=50,"""NGC4157"" ""Vrot"" ""sigma"" ""velocity dispersion""",resolved kinematic survey or velocity-dispersion/rotation measurements,mature_control_acquisition
NGC4157,burstiness,missing_priority,50,preferred_50_pool,missing_priority;object_rank=50,"""NGC4157"" burstiness ""star formation history"" Halpha FUV","resolved SFH, H-alpha/FUV time-scale comparison, or burstiness catalog",mature_control_acquisition
NGC4157,centroid offset,missing_priority,50,preferred_50_pool,missing_priority;object_rank=50,"""NGC4157"" ""H I"" ""centroid offset"" stellar gas",H I/stellar centroid comparison from resolved maps,mature_control_acquisition
NGC4157,external morphology,missing_priority,50,preferred_50_pool,missing_priority;object_rank=50,"""NGC4157"" morphology RC3 HyperLEDA NED S4G",RC3/HyperLEDA/NED/S4G or visual morphology catalog,mature_control_acquisition
NGC4157,lopsidedness,missing_low_priority,50,preferred_50_pool,missing_low_priority;object_rank=50,"""NGC4157"" ""H I"" lopsidedness Fourier asymmetry",H I surface-density maps or Fourier/lopsidedness literature,mature_control_acquisition
NGC4157,warp / PA twist,missing_low_priority,50,preferred_50_pool,missing_low_priority;object_rank=50,"""NGC4157"" ""H I"" warp ""position angle"" ""tilted ring""",tilted-ring H I velocity-field fits; PA twist literature,mature_control_acquisition
NGC4183,A/R mismatch,missing_context_available,51,reserve_pool,missing_context_available;object_rank=51,"""NGC4183"" ""H I"" ""approaching"" ""receding"" ""rotation curve""",resolved H I/H-alpha velocity-field maps; approaching/receding side rotation curves,mature_control_acquisition
NGC4183,H I asymmetry,missing_context_available,51,reserve_pool,missing_context_available;object_rank=51,"""NGC4183"" ""H I"" asymmetry lopsidedness",resolved H I maps or map-level asymmetry literature,mature_control_acquisition
NGC4183,SFE/depletion,missing_context_available,51,reserve_pool,missing_context_available;object_rank=51,"""NGC4183"" ""star formation efficiency"" ""depletion time"" ""H I""",same-object SFR plus H I/H2 gas mass/depletion measurements,mature_control_acquisition
NGC4183,Vrot/sigma,missing_context_available,51,reserve_pool,missing_context_available;object_rank=51,"""NGC4183"" ""Vrot"" ""sigma"" ""velocity dispersion""",resolved kinematic survey or velocity-dispersion/rotation measurements,mature_control_acquisition
NGC4183,burstiness,missing_priority,51,reserve_pool,missing_priority;object_rank=51,"""NGC4183"" burstiness ""star formation history"" Halpha FUV","resolved SFH, H-alpha/FUV time-scale comparison, or burstiness catalog",mature_control_acquisition
NGC4183,centroid offset,missing_priority,51,reserve_pool,missing_priority;object_rank=51,"""NGC4183"" ""H I"" ""centroid offset"" stellar gas",H I/stellar centroid comparison from resolved maps,mature_control_acquisition
NGC4183,external morphology,missing_priority,51,reserve_pool,missing_priority;object_rank=51,"""NGC4183"" morphology RC3 HyperLEDA NED S4G",RC3/HyperLEDA/NED/S4G or visual morphology catalog,mature_control_acquisition
NGC4183,lopsidedness,missing_low_priority,51,reserve_pool,missing_low_priority;object_rank=51,"""NGC4183"" ""H I"" lopsidedness Fourier asymmetry",H I surface-density maps or Fourier/lopsidedness literature,mature_control_acquisition
NGC4183,warp / PA twist,missing_low_priority,51,reserve_pool,missing_low_priority;object_rank=51,"""NGC4183"" ""H I"" warp ""position angle"" ""tilted ring""",tilted-ring H I velocity-field fits; PA twist literature,mature_control_acquisition
NGC4217,A/R mismatch,missing_context_available,52,reserve_pool,missing_context_available;object_rank=52,"""NGC4217"" ""H I"" ""approaching"" ""receding"" ""rotation curve""",resolved H I/H-alpha velocity-field maps; approaching/receding side rotation curves,mature_control_acquisition
NGC4217,H I asymmetry,missing_context_available,52,reserve_pool,missing_context_available;object_rank=52,"""NGC4217"" ""H I"" asymmetry lopsidedness",resolved H I maps or map-level asymmetry literature,mature_control_acquisition
NGC4217,SFE/depletion,missing_context_available,52,reserve_pool,missing_context_available;object_rank=52,"""NGC4217"" ""star formation efficiency"" ""depletion time"" ""H I""",same-object SFR plus H I/H2 gas mass/depletion measurements,mature_control_acquisition
NGC4217,Vrot/sigma,missing_context_available,52,reserve_pool,missing_context_available;object_rank=52,"""NGC4217"" ""Vrot"" ""sigma"" ""velocity dispersion""",resolved kinematic survey or velocity-dispersion/rotation measurements,mature_control_acquisition
NGC4217,burstiness,missing_priority,52,reserve_pool,missing_priority;object_rank=52,"""NGC4217"" burstiness ""star formation history"" Halpha FUV","resolved SFH, H-alpha/FUV time-scale comparison, or burstiness catalog",mature_control_acquisition
NGC4217,centroid offset,missing_priority,52,reserve_pool,missing_priority;object_rank=52,"""NGC4217"" ""H I"" ""centroid offset"" stellar gas",H I/stellar centroid comparison from resolved maps,mature_control_acquisition
NGC4217,external morphology,missing_priority,52,reserve_pool,missing_priority;object_rank=52,"""NGC4217"" morphology RC3 HyperLEDA NED S4G",RC3/HyperLEDA/NED/S4G or visual morphology catalog,mature_control_acquisition
NGC4217,lopsidedness,missing_low_priority,52,reserve_pool,missing_low_priority;object_rank=52,"""NGC4217"" ""H I"" lopsidedness Fourier asymmetry",H I surface-density maps or Fourier/lopsidedness literature,mature_control_acquisition
NGC4217,warp / PA twist,missing_low_priority,52,reserve_pool,missing_low_priority;object_rank=52,"""NGC4217"" ""H I"" warp ""position angle"" ""tilted ring""",tilted-ring H I velocity-field fits; PA twist literature,mature_control_acquisition
NGC4559,A/R mismatch,missing_context_available,53,reserve_pool,missing_context_available;object_rank=53,"""NGC4559"" ""H I"" ""approaching"" ""receding"" ""rotation curve""",resolved H I/H-alpha velocity-field maps; approaching/receding side rotation curves,mature_control_acquisition
NGC4559,H I asymmetry,missing_context_available,53,reserve_pool,missing_context_available;object_rank=53,"""NGC4559"" ""H I"" asymmetry lopsidedness",resolved H I maps or map-level asymmetry literature,mature_control_acquisition
NGC4559,SFE/depletion,missing_context_available,53,reserve_pool,missing_context_available;object_rank=53,"""NGC4559"" ""star formation efficiency"" ""depletion time"" ""H I""",same-object SFR plus H I/H2 gas mass/depletion measurements,mature_control_acquisition
NGC4559,Vrot/sigma,missing_context_available,53,reserve_pool,missing_context_available;object_rank=53,"""NGC4559"" ""Vrot"" ""sigma"" ""velocity dispersion""",resolved kinematic survey or velocity-dispersion/rotation measurements,mature_control_acquisition
NGC4559,burstiness,missing_priority,53,reserve_pool,missing_priority;object_rank=53,"""NGC4559"" burstiness ""star formation history"" Halpha FUV","resolved SFH, H-alpha/FUV time-scale comparison, or burstiness catalog",mature_control_acquisition
NGC4559,centroid offset,missing_priority,53,reserve_pool,missing_priority;object_rank=53,"""NGC4559"" ""H I"" ""centroid offset"" stellar gas",H I/stellar centroid comparison from resolved maps,mature_control_acquisition
