topic,source,rank,title,year,authors,venue,citationCount,doi,url,concepts,abstract,query,error
disk_settling_highz,openalex,10,Ionised gas kinematics and dynamical masses of <i>z</i> ≳ 6 galaxies from JADES/NIRSpec high-resolution spectroscopy,2024,Anna de Graaff; Hans‐Walter Rix; Stefano Carniani; Katherine A. Suess; S. Charlot; Emma Curtis-Lake,Astronomy and Astrophysics,138,https://doi.org/10.1051/0004-6361/202347755,https://openalex.org/W4391230267,Physics; Astrophysics; Galaxy; Velocity dispersion; Stars; Astronomy; Star formation; Line (geometry),"We explore the kinematic gas properties of six 5.5 &lt; z &lt; 7.4 galaxies in the JWST Advanced Deep Extragalactic Survey (JADES), using high-resolution JWST/NIRSpec multi-object spectroscopy of the rest-frame optical emission lines [O III ] and H α . The objects are small and of low stellar mass (∼1 kpc; M * ∼ 10 7 − 9 M ⊙ ), less massive than any galaxy studied kinematically at z &gt; 1 thus far. The cold gas masses implied by the observed star formation rates are about ten times higher than the stellar masses. We find that their ionised gas is spatially resolved by JWST, with evidence for broadened lines and spatial velocity gradients. Using a simple thin-disc model, we fit these data with a novel forward-modelling software that accounts for the complex geometry, point spread function, and pixellation of the NIRSpec instrument. We find the sample to include both rotation- and dispersion-dominated structures, as we detect velocity gradients of v ( r e )∼100 − 150 km s −1 , and we find velocity dispersions of σ 0 ∼ 30 − 70 km s −1 that are comparable to those at cosmic noon. The dynamical masses implied by these models ( M dyn ∼ 10 9 − 10 M ⊙ ) are higher than the stellar masses by up to a factor 40, and they are higher than the total baryonic mass (gas + stars) by a factor of ∼3. Qualitatively, this result is robust even if the observed velocity gradients reflect ongoing mergers rather than rotating discs. Unless the observed emission line kinematics is dominated by outflo",disk settling rotation dispersion high redshift galaxies Kassin,
disk_settling_highz,openalex,11,"Virialization of the Inner CGM in the FIRE Simulations and Implications for Galaxy Disks, Star Formation, and Feedback",2021,Jonathan Stern; Claude‐André Faucher‐Giguère; Drummond B. Fielding; Eliot Quataert; Zachary Hafen; Alexander B. Gurvich,The Astrophysical Journal,129,https://doi.org/10.3847/1538-4357/abd776,https://openalex.org/W3037701043,Physics; Virial theorem; Astrophysics; Virial mass; Halo; Galaxy; Galaxy formation and evolution; Redshift,"Abstract We use the FIRE-2 cosmological simulations to study the formation of a quasi-static, virial-temperature gas phase in the circumgalactic medium (CGM) at redshifts 0 &lt; z &lt; 5 and how the formation of this virialized phase affects the evolution of galactic disks. We demonstrate that when the halo mass crosses ∼10 12 M ⊙ , the cooling time of shocked gas in the inner CGM (∼0.1 R vir , where R vir is the virial radius) exceeds the local free-fall time. The inner CGM then experiences a transition from on average subvirial temperatures ( T ≪ T vir ), large pressure fluctuations, and supersonic inflow/outflow velocities to virial temperatures ( T ∼ T vir ), uniform pressures, and subsonic velocities. This transition occurs when the outer CGM (∼0.5 R vir ) is already subsonic and has a temperature ∼ T vir , indicating that the longer cooling times at large radii allow the outer CGM to virialize at lower halo masses than the inner CGM. This outside-in CGM virialization scenario is in contrast with inside-out scenarios commonly envisioned based on more idealized simulations. We demonstrate that inner CGM virialization coincides with abrupt changes in the central galaxy and its stellar feedback: the galaxy settles into a stable rotating disk, star formation transitions from “bursty” to “steady,” and stellar-driven galaxy-scale outflows are suppressed. Our results thus suggest that CGM virialization is initially associated with the formation of rotation-dominated thin galact",disk settling rotation dispersion high redshift galaxies Kassin,
disk_settling_highz,openalex,12,The KMOS Deep Survey (KDS) – I. Dynamical measurements of typical star-forming galaxies at z ≃ 3.5,2017,O. J. Turner; M. Cirasuolo; C. M. Harrison; R. J. McLure; J. S. Dunlop; A. M. Swinbank,Monthly Notices of the Royal Astronomical Society,118,https://doi.org/10.1093/mnras/stx1366,https://openalex.org/W2609193690,Physics; Astrophysics; Galaxy; Redshift; Velocity dispersion; Sigma; Star formation; Stellar mass,"We present dynamical measurements from the KMOS (K-band Multi-Object Spectrograph) Deep Survey (KDS), which is comprised of 77 typical star-forming galaxies at z 3.5 in the mass range 9.0 < log(M /M ) < 10.5. These measurements constrain the internal dynamics, the intrinsic velocity dispersions ( int ) and rotation velocities (V C ) of galaxies in the high-redshift Universe. The mean velocity dispersion of the galaxies in our sample is int = 70.8 +3.3 -3.1 km s -1 , revealing that the increasing average int with increasing redshift, reported for z 2, continues out to z 3.5. Only 34 8% of our galaxies are rotation-dominated (V C / int > 1), with the sample average V C / int value much smaller than at lower redshift. After carefully selecting comparable star-forming samples at multiple epochs, we find that the rotation-dominated fraction evolves with redshift with a z -0.2 dependence. The rotation-dominated KDS galaxies show no clear offset from the local rotation velocity-stellar mass (i.e. V C -M ) relation, although a smaller fraction of the galaxies are on the relation due to the increase in the dispersiondominated fraction. These observations are consistent with a simple equilibrium model picture, in which random motions are boosted in high-redshift galaxies by a combination of the increasing gas fractions, accretion efficiency, specific star-formation rate and stellar feedback and which may provide significant pressure support against gravity on the galactic disk scale.",disk settling rotation dispersion high redshift galaxies Kassin,
elliptical_merger,openalex,1,The cosmological constant and dark energy,2003,P. J. E. Peebles; Bharat Ratra,Reviews of Modern Physics,5215,https://doi.org/10.1103/revmodphys.75.559,https://openalex.org/W2073603601,Physics; Dark energy; Quintessence; Cosmological constant; Theoretical physics; Cosmology; Lambda-CDM model; De Sitter universe,"Physics welcomes the idea that space contains energy whose gravitational effect approximates that of Einstein's cosmological constant, \ensuremath{\Lambda}; today the concept is termed dark energy or quintessence. Physics also suggests that dark energy could be dynamical, allowing for the arguably appealing picture of an evolving dark-energy density approaching its natural value, zero, and small now because the expanding universe is old. This would alleviate the classical problem of the curious energy scale of a millielectron volt associated with a constant \ensuremath{\Lambda}. Dark energy may have been detected by recent cosmological tests. These tests make a good scientific case for the context, in the relativistic Friedmann-Lema\^{\i}tre model, in which the gravitational inverse-square law is applied to the scales of cosmology. We have well-checked evidence that the mean mass density is not much more than one-quarter of the critical Einstein--de Sitter value. The case for detection of dark energy is not yet as convincing but still serious; we await more data, which may be derived from work in progress. Planned observations may detect the evolution of the dark-energy density; a positive result would be a considerable stimulus for attempts at understanding the microphysics of dark energy. This review presents the basic physics and astronomy of the subject, reviews the history of ideas, assesses the state of the observational evidence, and comments on recent developments in ",merger origin elliptical galaxies formation angular momentum,
elliptical_merger,openalex,4,Multi-messenger Observations of a Binary Neutron Star Merger<sup>*</sup>,2017,B. P. Abbott; R. Abbott; T. D. Abbott; F. Acernese; K. Ackley; C. Adams,The Astrophysical Journal Letters,3641,https://doi.org/10.3847/2041-8213/aa91c9,https://openalex.org/W2766840380,Physics; Neutron star; Astrophysics; Gravitational wave; Astronomy; LIGO; Sky; Kilonova,"Abstract On 2017 August 17 a binary neutron star coalescence candidate (later designated GW170817) with merger time 12:41:04 UTC was observed through gravitational waves by the Advanced LIGO and Advanced Virgo detectors. The Fermi Gamma-ray Burst Monitor independently detected a gamma-ray burst (GRB 170817A) with a time delay of <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" overflow=""scroll""> <mml:mo>∼</mml:mo> <mml:mn>1.7</mml:mn> <mml:mspace width=""0.25em""/> <mml:mi mathvariant=""normal"">s</mml:mi> </mml:math> with respect to the merger time. From the gravitational-wave signal, the source was initially localized to a sky region of 31 deg 2 at a luminosity distance of <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" overflow=""scroll""> <mml:msubsup> <mml:mrow> <mml:mn>40</mml:mn> </mml:mrow> <mml:mrow> <mml:mo>−</mml:mo> <mml:mn>8</mml:mn> </mml:mrow> <mml:mrow> <mml:mo>+</mml:mo> <mml:mn>8</mml:mn> </mml:mrow> </mml:msubsup> </mml:math> Mpc and with component masses consistent with neutron stars. The component masses were later measured to be in the range 0.86 to 2.26 <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" overflow=""scroll""> <mml:mspace width=""0.25em""/> <mml:msub> <mml:mrow> <mml:mi>M</mml:mi> </mml:mrow> <mml:mrow> <mml:mo>⊙</mml:mo> </mml:mrow> </mml:msub> </mml:math> . An extensive observing campaign was launched across the electromagnetic spectrum leading to the discovery of a bright optical transient (SSS17a, now with the IAU identifi",merger origin elliptical galaxies formation angular momentum,
elliptical_merger,openalex,7,Gravitational Radiation from Post-Newtonian Sources and Inspiralling Compact Binaries,2014,Luc Blanchet,Living Reviews in Relativity,2232,https://doi.org/10.12942/lrr-2014-2,https://openalex.org/W2153135464,Gravitational wave; Physics; Astronomy; Astrophysics; Newtonian fluid; Radiation; Neutron star; Gravitation,"LISA, etc.), inspiralling compact binaries - binary star systems composed of neutron stars and/or black holes in their late stage of evolution - require high-accuracy templates predicted by general relativity theory. The gravitational waves emitted by these very relativistic systems can be accurately modelled using a high-order post-Newtonian gravitational wave generation formalism. In this article, we present the current state of the art on post-Newtonian methods as applied to the dynamics and gravitational radiation of general matter sources (including the radiation reaction back onto the source) and inspiralling compact binaries. We describe the post-Newtonian equations of motion of compact binaries and the associated Lagrangian and Hamiltonian formalisms, paying attention to the self-field regularizations at work in the calculations. Several notions of innermost circular orbits are discussed. We estimate the accuracy of the post-Newtonian approximation and make a comparison with numerical computations of the gravitational self-force for compact binaries in the small mass ratio limit. The gravitational waveform and energy flux are obtained to high post-Newtonian order and the binary's orbital phase evolution is deduced from an energy balance argument. Some landmark results are given in the case of eccentric compact binaries - moving on quasi-elliptical orbits with non-negligible eccentricity. The spins of the two black holes play an important role in the definition of the ",merger origin elliptical galaxies formation angular momentum,
elliptical_merger,openalex,8,In the realm of the Hubble tension—a review of solutions <sup>*</sup>,2021,Eleonora Di Valentino; Olga Mena; Supriya Pan; Luca Visinelli; Weiqiang Yang; Alessandro Melchiorri,Classical and Quantum Gravity,1850,https://doi.org/10.1088/1361-6382/ac086d,https://openalex.org/W3135850969,Physics; Dark energy; Hubble's law; Theoretical physics; Phenomenology (philosophy); Cosmology; Dark matter; Consistency (knowledge bases),"Abstract The simplest ΛCDM model provides a good fit to a large span of cosmological data but harbors large areas of phenomenology and ignorance. With the improvement of the number and the accuracy of observations, discrepancies among key cosmological parameters of the model have emerged. The most statistically significant tension is the 4 σ to 6 σ disagreement between predictions of the Hubble constant, H 0 , made by the early time probes in concert with the ‘vanilla’ ΛCDM cosmological model, and a number of late time, model-independent determinations of H 0 from local measurements of distances and redshifts. The high precision and consistency of the data at both ends present strong challenges to the possible solution space and demands a hypothesis with enough rigor to explain multiple observations—whether these invoke new physics, unexpected large-scale structures or multiple, unrelated errors. A thorough review of the problem including a discussion of recent Hubble constant estimates and a summary of the proposed theoretical solutions is presented here. We include more than 1000 references, indicating that the interest in this area has grown considerably just during the last few years. We classify the many proposals to resolve the tension in these categories: early dark energy, late dark energy, dark energy models with 6 degrees of freedom and their extensions, models with extra relativistic degrees of freedom, models with extra interactions, unified cosmologies, modified ",merger origin elliptical galaxies formation angular momentum,
elliptical_merger,openalex,10,Multi-messenger Observations of a Binary Neutron Star Merger,2017,"LIGO Scientific Collaboration; Virgo Collaboration; GBM, Fermi; INTEGRAL; Collaboration, IceCube; Team, AstroSat Cadmium Zinc Telluride Imager",Americanae (AECID Library),1398,https://doi.org/10.13016/m2dmyl-ejkq,https://openalex.org/W4302773822,Physics; Neutron star; Astrophysics; Gravitational wave; Kilonova; LIGO; Gamma-ray burst; Astronomy,"On 2017 August 17 a binary neutron star coalescence candidate (later designated GW170817) with merger time 12:41:04 UTC was observed through gravitational waves by the Advanced LIGO and Advanced Virgo detectors. The Fermi Gamma-ray Burst Monitor independently detected a gamma-ray burst (GRB 170817A) with a time delay of ~1.7 s with respect to the merger time. From the gravitational-wave signal, the source was initially localized to a sky region of 31 deg² at a luminosity distance of 40₋₈⁺⁸ Mpc and with component masses consistent with neutron stars. The component masses were later measured to be in the range 0.86 to 2.26 M. An extensive observing campaign was launched across the electromagnetic spectrum leading to the discovery of a bright optical transient (SSS17a, now with the IAU identification of AT 2017gfo) in NGC 4993 (at ~40 Mpc) less than 11 hours after the merger by the OneMeter, Two Hemisphere (1M2H) team using the 1 m Swope Telescope. The optical transient was independently detected by multiple teams within an hour. Subsequent observations targeted the object and its environment. Early ultraviolet observations revealed a blue transient that faded within 48 hours. Optical and infrared observations showed a redward evolution over ∼10 days. Following early non-detections, X-ray and radio emission were discovered at the transient’s position ~9 and ~16 days, respectively, after the merger. Both the X-ray and radio emission likely arise from a physical process that is d",merger origin elliptical galaxies formation angular momentum,
elliptical_merger,openalex,12,Simulating galaxy formation with black hole driven thermal and kinetic feedback,2016,Rainer Weinberger; Volker Springel; Lars Hernquist; Annalisa Pillepich; Federico Marinacci; Rüdiger Pakmor,Monthly Notices of the Royal Astronomical Society,1234,https://doi.org/10.1093/mnras/stw2944,https://openalex.org/W2468373122,Physics; Astrophysics; Accretion (finance); Supermassive black hole; Galaxy; Active galactic nucleus; Kinetic energy; Star formation,"The inefficiency of star formation in massive elliptical galaxies is widely believed to be caused by the interactions of an active galactic nucleus (AGN) with the surrounding gas. Achieving a sufficiently rapid reddening of moderately massive galaxies without expelling too many baryons has however proven difficult for hydrodynamical simulations of galaxy formation, prompting us to explore a new model for the accretion and feedback effects of supermassive black holes. For high-accretion rates relative to the Eddington limit, we assume that a fraction of the accreted rest mass energy heats the surrounding gas thermally, similar to the 'quasar mode' in previous work. For low-accretion rates, we invoke a new, pure kinetic feedback model that imparts momentum to the surrounding gas in a stochastic manner. These two modes of feedback are motivated both by theoretical conjectures for the existence of different types of accretion flows as well as recent observational evidence for the importance of kinetic AGN winds in quenching galaxies. We find that a large fraction of the injected kinetic energy in this mode thermalizes via shocks in the surrounding gas, thereby providing a distributed heating channel. In cosmological simulations, the resulting model produces red, non-star-forming massive elliptical galaxies, and achieves realistic gas fractions, black hole growth histories and thermodynamic profiles in large haloes.",merger origin elliptical galaxies formation angular momentum,
illustristng_morphology,openalex,2,First results from the TNG50 simulation: galactic outflows driven by supernovae and black hole feedback,2019,Dylan Nelson; Annalisa Pillepich; Volker Springel; Rüdiger Pakmor; Rainer Weinberger; Shy Genel,Monthly Notices of the Royal Astronomical Society,980,https://doi.org/10.1093/mnras/stz2306,https://openalex.org/W2970202019,Physics; Astrophysics; Galaxy; Supermassive black hole; Redshift; Supernova; Black hole (networking); Star formation,"Abstract We present the new TNG50 cosmological, magnetohydrodynamical simulation – the third and final volume of the IllustrisTNG project. This simulation occupies a unique combination of large volume and high resolution, with a 50 Mpc box sampled by 21603 gas cells (baryon mass of 8 × 104 M⊙). The median spatial resolution of star-forming interstellar medium gas is ∼100−140 pc. This resolution approaches or exceeds that of modern ‘zoom’ simulations of individual massive galaxies, while the volume contains ∼20 000 resolved galaxies with $M_\star \gtrsim 10^7$ M⊙. Herein we show first results from TNG50, focusing on galactic outflows driven by supernovae as well as supermassive black hole feedback. We find that the outflow mass loading is a non-monotonic function of galaxy stellar mass, turning over and rising rapidly above 1010.5 M⊙ due to the action of the central black hole (BH). The outflow velocity increases with stellar mass, and at fixed mass it is faster at higher redshift. The TNG model can produce high-velocity, multiphase outflows that include cool, dense components. These outflows reach speeds in excess of 3000 km s−1 out to 20 kpc with an ejective, BH-driven origin. Critically, we show how the relative simplicity of model inputs (and scalings) at the injection scale produces complex behaviour at galactic and halo scales. For example, despite isotropic wind launching, outflows exhibit natural collimation and an emergent bipolarity. Furthermore, galaxies above the s",IllustrisTNG galaxy morphology angular momentum quenching,
illustristng_morphology,openalex,6,Radio galaxies and feedback from AGN jets,2020,M.J. Hardcastle; J.H. Croston,New Astronomy Reviews,263,https://doi.org/10.1016/j.newar.2020.101539,https://openalex.org/W3012381473,Physics; Radio galaxy; Astrophysics; Quasar; Galaxy; Astronomy; Accretion (finance); X-shaped radio galaxy,,IllustrisTNG galaxy morphology angular momentum quenching,
illustristng_morphology,openalex,7,Introducing the NEWHORIZON simulation: Galaxy properties with resolved internal dynamics across cosmic time,2021,Yohan Dubois; Ricarda S. Beckmann; F. Bournaud; Hoseung Choi; Julien Devriendt; R. A. JACKSON,Astronomy and Astrophysics,217,https://doi.org/10.1051/0004-6361/202039429,https://openalex.org/W3088630858,Physics; Astrophysics; Galaxy; COSMIC cancer database; Dynamics (music); Galaxy formation and evolution; Astronomy; Acoustics,"Hydrodynamical cosmological simulations are increasing their level of realism by considering more physical processes and having greater resolution or larger statistics. However, usually either the statistical power of such simulations or the resolution reached within galaxies are sacrificed. Here, we introduce the N EW H ORIZON project in which we simulate at high resolution a zoom-in region of ∼(16 Mpc) 3 that is larger than a standard zoom-in region around a single halo and is embedded in a larger box. A resolution of up to 34 pc, which is typical of individual zoom-in, up-to-date resimulated halos, is reached within galaxies; this allows the simulation to capture the multi-phase nature of the interstellar medium and the clumpy nature of the star formation process in galaxies. In this introductory paper, we present several key fundamental properties of galaxies and their black holes, including the galaxy mass function, cosmic star formation rate, galactic metallicities, the Kennicutt–Schmidt relation, the stellar-to-halo mass relation, galaxy sizes, stellar kinematics and morphology, gas content within galaxies and its kinematics, and the black hole mass and spin properties over time. The various scaling relations are broadly reproduced by N EW H ORIZON with some differences with the standard observables. Owing to its exquisite spatial resolution, N EW H ORIZON captures the inefficient process of star formation in galaxies, which evolve over time from being more turbulent, ",IllustrisTNG galaxy morphology angular momentum quenching,
illustristng_morphology,openalex,8,The relationship between black hole mass and galaxy properties: examining the black hole feedback model in IllustrisTNG,2020,Bryan A. Terrazas; Eric F Bell; Annalisa Pillepich; Dylan Nelson; Rachel S. Somerville; Shy Genel,Monthly Notices of the Royal Astronomical Society,210,https://doi.org/10.1093/mnras/staa374,https://openalex.org/W2948092404,Physics; Galaxy; Astrophysics; Supermassive black hole; Stellar mass; Star formation; Black hole (networking); Spin-flip,"ABSTRACT Supermassive black hole feedback is thought to be responsible for the lack of star formation, or quiescence, in a significant fraction of galaxies. We explore how observable correlations between the specific star formation rate (sSFR), stellar mass (Mstar), and black hole mass (MBH) are sensitive to the physics of black hole feedback in a galaxy formation model. We use the IllustrisTNG simulation suite, specifically the TNG100 simulation and 10 model variations that alter the parameters of the black hole model. Focusing on central galaxies at z = 0 with Mstar &amp;gt; 1010 M⊙, we find that the sSFR of galaxies in IllustrisTNG decreases once the energy from black hole kinetic winds at low accretion rates becomes larger than the gravitational binding energy of gas within the galaxy stellar radius. This occurs at a particular MBH threshold above which galaxies are found to sharply transition from being mostly star forming to mostly quiescent. As a result of this behaviour, the fraction of quiescent galaxies as a function of Mstar is sensitive to both the normalization of the MBH–Mstar relation and the MBH threshold for quiescence in IllustrisTNG. Finally, we compare these model results to observations of 91 central galaxies with dynamical MBH measurements with the caveat that this sample is not representative of the whole galaxy population. While IllustrisTNG reproduces the observed trend that quiescent galaxies host more massive black holes, the observations exhibit a ",IllustrisTNG galaxy morphology angular momentum quenching,
illustristng_morphology,openalex,9,Morphology and star formation in IllustrisTNG: the build-up of spheroids and discs,2019,Sandro Tacchella; Benedikt Diemer; Lars Hernquist; Shy Genel; Federico Marinacci; Dylan Nelson,Monthly Notices of the Royal Astronomical Society,178,https://doi.org/10.1093/mnras/stz1657,https://openalex.org/W2951278085,Physics; Astrophysics; Stellar mass; Star formation; Galaxy; Bulge; Star (game theory); Galaxy formation and evolution,"ABSTRACT Using the IllustrisTNG simulations, we investigate the connection between galaxy morphology and star formation in central galaxies with stellar masses in the range 109–1011.5 M⊙. We quantify galaxy morphology by a kinematical decomposition of the stellar component into a spheroidal and a disc component (spheroid-to-total ratio, S/T) and by the concentration of the stellar mass density profile (C82). S/T is correlated with stellar mass and star formation activity, while C82 correlates only with stellar mass. Overall, we find good agreement with observational estimates for both S/T and C82. Low- and high-mass galaxies are dominated by random stellar motion, while only intermediate-mass galaxies (M⋆ ≈ 1010–1010.5 M⊙) are dominated by ordered rotation. Whereas higher mass galaxies are typical spheroids with high concentrations, lower mass galaxies have low concentration, pointing to different formation channels. Although we find a correlation between S/T and star formation activity, in the TNG model galaxies do not necessarily change their morphology when they transition through the green valley or when they cease their star formation, this depending on galaxy stellar mass and morphological estimator. Instead, the morphology (S/T and C82) is generally set during the star-forming phase of galaxies. The apparent correlation between S/T and star formation arises because earlier forming galaxies had, on average, a higher S/T at a given stellar mass. Furthermore, we show that",IllustrisTNG galaxy morphology angular momentum quenching,
illustristng_morphology,openalex,10,Hydrodynamical Simulations of the Galaxy Population: Enduring Successes and Outstanding Challenges,2023,Robert A. Crain; Freeke van de Voort,Annual Review of Astronomy and Astrophysics,128,https://doi.org/10.1146/annurev-astro-041923-043618,https://openalex.org/W4381330481,Physics; Galaxy; Astrophysics; Galaxy formation and evolution; Population; Star formation; Observable; Astronomy,"We review the progress in modeling the galaxy population in hydrodynamical simulations of the ΛCDM cosmogony. State-of-the-art simulations now broadly reproduce the observed spatial clustering of galaxies; the distributions of key characteristics, such as mass, size, and SFR; and scaling relations connecting diverse properties to mass. Such improvements engender confidence in the insight drawn from simulations. Many important outcomes, however, particularly the properties of circumgalactic gas, are sensitive to the details of the subgrid models used to approximate the macroscopic effects of unresolved physics, such as feedback processes. We compare the outcomes of leading simulation suites with observations, and with each other, to identify the enduring successes they have cultivated and the outstanding challenges to be tackled with the next generation of models. Our key conclusions include the following:▪Realistic galaxies can be reproduced by calibrating the ill-constrained parameters of subgrid feedback models. Feedback is dominated by stars and black holes in low-mass and high-mass galaxies, respectively.▪Adjusting or disabling the processes implemented in simulations can elucidate their impact on observables, but outcomes can be degenerate.▪Similar galaxy populations can emerge in simulations with dissimilar feedback implementations. However, these models generally predict markedly different gas flow rates into, and out of, galaxies and their halos. CGM observations are ",IllustrisTNG galaxy morphology angular momentum quenching,
illustristng_morphology,openalex,11,Feedback from Active Galactic Nuclei in Galaxy Groups,2021,Dominique Eckert; Massimo Gaspari; Fabio Gastaldello; Amandine M. C. Le Brun; Ewan O’Sullivan,Universe,126,https://doi.org/10.3390/universe7050142,https://openalex.org/W3162925424,Physics; Astrophysics; Galaxy; Active galactic nucleus; Galaxy formation and evolution; Astronomy; Supermassive black hole; Context (archaeology),"The co-evolution between supermassive black holes and their environment is most directly traced by the hot atmospheres of dark matter halos. The cooling of the hot atmosphere supplies the central regions with fresh gas, igniting active galactic nuclei (AGN) with long duty cycles. Outflows from the central engine tightly couple with the surrounding gaseous medium and provide the dominant heating source preventing runaway cooling by carving cavities and driving shocks across the medium. The AGN feedback loop is a key feature of all modern galaxy evolution models. Here, we review our knowledge of the AGN feedback process in the specific context of galaxy groups. Galaxy groups are uniquely suited to constrain the mechanisms governing the cooling–heating balance. Unlike in more massive halos, the energy that is supplied by the central AGN to the hot intragroup medium can exceed the gravitational binding energy of halo gas particles. We report on the state-of-the-art in observations of the feedback phenomenon and in theoretical models of the heating-cooling balance in galaxy groups. We also describe how our knowledge of the AGN feedback process impacts galaxy evolution models and large-scale baryon distributions. Finally, we discuss how new instrumentation will answer key open questions on the topic.",IllustrisTNG galaxy morphology angular momentum quenching,
illustristng_morphology,openalex,12,Observational Tests of Active Galactic Nuclei Feedback: An Overview of Approaches and Interpretation,2024,C. M. Harrison; C. Ramos Almeida,Galaxies,118,https://doi.org/10.3390/galaxies12020017,https://openalex.org/W4394691710,Interpretation (philosophy); Observational study; Active galactic nucleus; Psychology; Physics; Computer science; Astronomy; Galaxy,"Growing supermassive black holes (Active Galactic Nuclei; AGN) release energy with the potential to alter their host galaxies and larger-scale environment; a process named “AGN feedback”. Feedback is a required component of galaxy formation models and simulations to explain the observed properties of galaxy populations. We provide a broad overview of observational approaches that are designed to establish the physical processes that couple AGN energy to the multi-phase gas, or to find evidence that AGN impact upon galaxy evolution. The orders-of-magnitude range in spatial, temporal, and temperature scales, requires a diverse set of observational studies. For example, studying individual targets in detail sheds light on coupling mechanisms; however, evidence for the long-term impact of AGN is better established within galaxy populations that are not necessarily currently active. We emphasise how modern surveys have revealed the importance of radio emission for identifying and characterising feedback mechanisms. At the achieved sensitivities, the detected radio emission can trace a range of processes, including a shocked interstellar medium caused by AGN outflows (driven by various mechanisms including radiation pressure, accretion disc winds, and jets). We also describe how interpreting observations in the context of theoretical work can be challenging, in part, due to some of the adopted terminology.",IllustrisTNG galaxy morphology angular momentum quenching,
eagle_morphology,openalex,4,simba: Cosmological simulations with black hole growth and feedback,2019,Romeel Davé; Daniel Anglés‐Alcázar; Desika Narayanan; Qi Li; Mika Rafieferantsoa; Sarah Appleby,Monthly Notices of the Royal Astronomical Society,1087,https://doi.org/10.1093/mnras/stz937,https://openalex.org/W2912395310,Physics; Astrophysics; Star formation; Accretion (finance); Galaxy; Black hole (networking); Metallicity; Stellar mass,"We introduce the Simba simulations, the next generation of the Mufasa cosmological galaxy formation simulations run with Gizmo's meshless finite mass hydrodynamics. Simba includes updates to Mufasa's sub-resolution star formation and feedback prescriptions, and introduces black hole growth via the torque-limited accretion model of Angls-Alczar et al. (2017a) from cold gas and Bondi accretion from hot gas, along with black hole feedback via kinetic bipolar outflows and X-ray energy. Ejection velocities are taken to be 10 3 km s -1 at high Eddington ratios, increasing to 8000 km s -1 at Eddington ratios below 2%, with a constant momentum input of 20L/c. Simba further includes an on-the-fly dust production, growth, and destruction model. Our Simba run with (100h -1 Mpc) 3 and 1024 3 gas elements reproduces numerous observables, including galaxy stellar mass functions at z = 0 -6, the stellar mass-star formation rate main sequence, H i and H 2 fractions, the mass-metallicity relation at z 0, 2, star-forming galaxy sizes, hot gas fractions in massive halos, and z = 0 galaxy dust properties. However, Simba also yields an insufficiently sharp truncation of the z = 0 mass function, and too-large sizes for low-mass quenched galaxies. We show that Simba's jet feedback is primarily responsible for quenching massive galaxies.",EAGLE simulation galaxy morphology angular momentum gas fraction,
eagle_morphology,openalex,8,"Experimental astrophysics with high power lasers and<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:mrow><mml:mi>Z</mml:mi></mml:mrow></mml:math>pinches",2006,B. A. Remington; R. P. Drake; D. D. Ryutov,Reviews of Modern Physics,710,https://doi.org/10.1103/revmodphys.78.755,https://openalex.org/W2019507894,Physics; Astrophysics; Supernova; Neutron star; Radiative transfer; Stars; Molecular cloud; Optics,Published,EAGLE simulation galaxy morphology angular momentum gas fraction,
eagle_morphology,openalex,11,Astrophysics with the Laser Interferometer Space Antenna,2023,Pau Amaro‐Seoane; Jeff J. Andrews; Manuel Arca Sedda; Abbas Askar; Quentin Baghi; Razvan Balasov,VBN Forskningsportal (Aalborg Universitet),572,https://doi.org/10.1007/s41114-022-00041-y,https://openalex.org/W4293022516,Physics; Interferometry; Laser; Antenna (radio); Optics; Space (punctuation); Telecommunications; Philosophy,"The Laser Interferometer Space Antenna (LISA) will be a transformative experiment for gravitational wave astronomy, and, as such, it will offer unique opportunities to address many key astrophysical questions in a completely novel way. The synergy with ground-based and space-born instruments in the electromagnetic domain, by enabling multi-messenger observations, will add further to the discovery potential of LISA. The next decade is crucial to prepare the astrophysical community for LISA's first observations. This review outlines the extensive landscape of astrophysical theory, numerical simulations, and astronomical observations that are instrumental for modeling and interpreting the upcoming LISA datastream. To this aim, the current knowledge in three main source classes for LISA is reviewed; ultra-compact stellar-mass binaries, massive black hole binaries, and extreme or interme-diate mass ratio inspirals. The relevant astrophysical processes and the established modeling techniques are summarized. Likewise, open issues and gaps in our understanding of these sources are highlighted, along with an indication of how LISA could help making progress in the different areas. New research avenues that LISA itself, or its joint exploitation with upcoming studies in the electromagnetic domain, will enable, are also illustrated. Improvements in modeling and analysis approaches, such as the combination of numerical simulations and modern data science techniques, are discussed. This r",EAGLE simulation galaxy morphology angular momentum gas fraction,
